,username,post_type,display_url,is_video,edge_media_to_caption,edge_media_to_comment,taken_at_timestamp,edge_liked_by,edge_media_to_tagged_users,video_count,video_view_count
0,eileenmak,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/253061302_1920076118195643_5401236822859010494_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=2SX0HDuXGyAAX-mCwEb&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCSGyNX5B7PN6PGBfJIi_zbb-kuzpAwic0iUdEjXI9qoA&oe=63720D9C&_nc_sid=7bff83,TRUE,"let’s build a fall wardrobe together - with taobao pieces from $10-$25 only 👌🏻💕✨

Taobao’s XGEMS is a new category that is perfect for first timer shoppers to discover hidden gems and latest trends on Taobao, keep a lookout for sales during 11.11! 

head over to @taobao.singapore to check out the XGEMS giveaway — 4 lucky winners will get a RMB1111 voucher to buy the XGEM item they want to try, giveaway ends on 9 Nov 12pm ✨

#TaobaoSG #SGTaobao #SGTaobao1111 #淘宝lah #taobaolah #taobaohaul",20,1636027379,197,['taobao.singapore'],0,2246
1,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/176143532_730865154214677_5282408814574463443_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=-wv8Uo8iawoAX8HbMs7&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAIaQVpgjp5CVCBGn4mxZC3BQ__msbBW_T9vA7d1UkvWw&oe=63725A0E&_nc_sid=7bff83,TRUE,"with @loveandcoofficial newly launched collection

this curated collection is made in 925 Sterling Silver and is the perfect balance between quality and affordability! Love how we can express our creativity through jewelry that best suits our  style ✨ I incorporated some  charms to add some meanings to my pieces. 

quote ‘LVCXE” and enjoy a special gift with every purchase. Promotion ends on 31st May 2021 and the collection is available online. 

#loveandco
#loveandcoofficial
#loveandcosg
#loveandcomy
#lvc9twentyfive
#lvcgifts",29,1619091303,219,[],0,1476
2,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/131332182_1772779842872713_6699501607059925559_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=64zAPbNjwJMAX-je-fC&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDkxk4kHKCXArNpfzdZ5EKwt-smtA9mnz6R2BGBdspMdg&oe=637237D2&_nc_sid=7bff83,TRUE,"Always down to try new ash colors without bleaching my hair further. This line of @miseenscene.sg Hello Bubble Hair Dye is not only great for achieving that dreamy shade, it also self-smoothes and keeps my hair soft after dyeing. I used the Dusty Ash shade from the Blackpink collaboration, love how the blue looks like on my hair highlights!

Also, MES will be doing a giveaway, simply:
• Follow @miseenscene.sg and tag 2 friends 
• Comment down below the hair dye colour you would like to try!

Stand a chance to win:
1x Hello Bubble Hair Dye of any colour & 1 Perfect Serum (worth $34.80) 

I know how the home hair hunt goes and I highly recommend this product to you guys, all the best in the giveaway!",34,1608032636,315,[],0,3061
3,eileenmak,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/130810540_380321249866540_4157008084659073002_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=urEPlJ4HltkAX87ZHuJ&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBaBfa706PchPTIlg5VC0RlQfABKlXwSsDYUZ2lvvZ7Qg&oe=63722433&_nc_sid=7bff83,TRUE,"Back at it again with another taobao haul! Let me know which one was your favorite item ☺️

Links:
Bag - https://m.tb.cn/h.4Ulb82q?sm=4ddde4

Cream Skirt - https://m.tb.cn/h.4UlZPTD?sm=3635c2

Olive Skirt - https://m.tb.cn/h.4UlYMV6?sm=23fb25

Corset Top - https://m.tb.cn/h.4Ul1qHW?sm=8bb970

White Crop Top - https://m.tb.cn/h.4gbQ14d?sm=a8c63f

Checkered Crop Top - https://m.tb.cn/h.4gHLymX?sm=490340

Corset Dress - https://m.tb.cn/h.4gHp5Pk?sm=55a639

Pink Set - https://m.tb.cn/h.4gb98sc?sm=2e46eb

White Knitted Top - https://m.tb.cn/h.4UlXG5R?sm=cb4b85

Brown Cardi - oos 

Floral Dress - https://m.tb.cn/h.45UlZ1J?sm=f1d903",20,1607859149,386,[],0,2858
4,eileenmak,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/130528035_392508795300568_562103473414768585_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=B7OyYkPIOvQAX8FN6g1&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAIbt8rEOwGT0Uk7SBnqAtScotovafJLH8i6tO8OclD3A&oe=637257B1&_nc_sid=7bff83,TRUE,"Unboxing the best beauty products with @lazada_sg 💕 have you tried any of these products and which ones are your favorite?

Head over to the link in bio or use the link https://bit.ly/eileen-laz1212 to shop Lazada's 12.12 sale!

#LazadaSG1212 #LazadaSG #MaxHappiness #RewardYourself #FreeGiftwithPurchase #LazadaxMediacorp #addtocart #Lazada1212",8,1607739017,178,[],0,1625
5,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/105989865_706777586826789_322810730037977515_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Ab3q1OCpCDQAX-XHuCY&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDGS8uoUPftQwBGXSD5OmU0eT7gfqkGWvB9ye2IqTs0Xw&oe=63723A30&_nc_sid=7bff83,TRUE,"Let’s have a guess together and see which friend of mine gifted me these from @shopperboard 💕 

Outfit 1: @mfwstore
Masks: @tracyeinny
Outfit 3: @carrislabelle
Outfit 4: lechicsg
Outfit 5: allwouldenvy
Outfit 6: @shopthedancingjewels 
Outfit 7: lechicsg
Bag: @clout9sg
Mask: @justrendsg

Headover to @shopperboard, find my set on their Secret Pal Giveaway post and stand a chance to win $30 credits! 💓  #shopacrosstheboard #sbsecretpals",12,1593604104,297,[],0,2427
6,eileenmak,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/95663151_554826665219045_6991534034022223372_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SGIR4C1VMu0AX_sj_7K&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCVhoHiu-j3FWZ9oCO9qfCbgLRPyvY7o6BeIdIIWQzuwA&oe=63723579&_nc_sid=7bff83,TRUE,"5 ways to style your favorite vintage shirts, I got mine over the years from Bangkok! 💓 which one is your favorite? ✨

Look One
Top: Vintage
Jeans: @cottonon_asia 
Shoes: @christyngshoes 
Bag: @luxemono

Look Two
Top: Vintage
Pants: @cottonon_asia 
Boots: @cottonon_asia 
Bag: Taobao

Look Three
Outerwear: Vintage
Top: Taobao
Skirt: Taobao
Shoes: @my_lacess 
Bag: @thewickergirls

Look Four
Top: Vintage
Skirt: Taobao 
Shoes: @my_lacess

Look Five
Top: Vintage
Dungarees: @osmosestores 
Shoes: @cottonon_asia 
Bag: @luxemono",43,1588505600,573,[],0,4226
7,eileenmak,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/92461121_140497647518968_4271612693074393094_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0ZQNE8fvq8oAX8gJZqS&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDMBZr6j0064xxgrf-uqKyCaiRw_sjkI66U0mdzNxKyqQ&oe=63725A71&_nc_sid=7bff83,TRUE,"Your favorite and my favorite — taobao haul! 🙌🏻💕 links to the products will be available on my ig stories ✨ come, let’s see what a sis got this time round 🖖🏻",36,1586599835,746,[],0,5202
8,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/91387504_826485991192871_7251839173759716479_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=-R-2icAVuXEAX_iSbEK&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAQ7A3vU5s1Or5CttNRLarT4UBglwQrujvnkmupveIGPw&oe=6371E80B&_nc_sid=7bff83,TRUE,Answering some questions while I get ready for the day! ❤️ it’s a really chatty GRWM video so let’s go! ✨🙌🏻,22,1585738606,382,[],0,3184
9,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/81151303_534733323813277_7934834182484059060_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=RGA8SWwHhBcAX-WE6la&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDvOeS8lwBRtSGhWjfcML6DLxCGPN_xBG7ihKdf4kew8A&oe=63724944&_nc_sid=7bff83,TRUE,"Alongside my best sister @lindsayvoitton , we featured some of our favorite outfits in this lookbook ✨
Go over to her profile to see where she got her pieces from! 💕

Outfit #1
Dress: @pomelofashion 
Heels: @cottonon_asia 
Bag: Taobao
Necklace: @wanderlustandco
Earrings: @cottonon_asia @byinviteonlystore
Rings: @wanderlustandco @byinviteonlystore @lovebythemoon.studios

Outfit #2
Dress: @shopfondest
Heels: Taobao
Necklace: @wanderlustandco
Earrings: @cottonon_asia @byinviteonlystore 
Rings: @wanderlustandco @byinviteonlystore @lovebythemoon.studios

Outfit #3
Jumpsuit: @styletheorysg
Heels: @cottonon_asia
Bag: Taobao 
Necklace: @wanderlustandco
Earrings: @cottonon_asia @byinviteonlystore
Rings: @wanderlustandco @byinviteonlystore @lovebythemoon.studios",42,1581600010,664,[],0,4353
10,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/83383638_194744828313707_2779096683666524167_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=rUiNPh1t-BIAX-7NVyg&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfD0I9UhFuoWAyKFTHhDQJqfMgZSewB5FOq1ivWiOJ04UA&oe=63725BC3&_nc_sid=7bff83,TRUE,This is my first fashion lookbook ever and I styled 3 pieces from @styletheorysg ❤️ filmed by @96.faith #liveonmyownterms,28,1579004403,903,[],0,5765
11,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/76896898_1465959113560858_3766792079730082344_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=j2O7nFHs0mQAX_fB8zL&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfALpAp8a6eBGvBiYldUyft01aA-yJhQyU8siYGtRitfrA&oe=637276AA&_nc_sid=7bff83,TRUE,"This year has been a really trying year for me and to end things off, here’s a self love letter to myself ❤️ outfit from @cottonon_asia ✨
Filmed by @96.faith , edits and conceptualization by yours truly x",18,1577531593,647,[],0,4307
12,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/314729956_617047663532878_699140549475187436_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=9i9tWFw1OgEAX_-xcCl&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfC_Q0lIHLHYthnGTvTGcjGEOkhZBMYz6YM_bEgYWx0XSw&oe=637558DD&_nc_sid=7bff83,FALSE,having a Blair Waldorf moment 💅🏻🤍🥂,50,1668083320,679,"['ootdmagazine', 'charleskeithofficial', 'dazzlinghaven', 'glamourgoal', 'traffygirls', 'mikayla.sg', 'softgirlsaesthetic']",0,
13,eileenmak,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/314711967_1235969890296852_2409837135318351892_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=tjzVAx9QQcsAX9ui9mb&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBnSXuwWpZ5IKUcBM9RT9U9n9f3O2lKq53SqmkXP0g19A&oe=63762391&_nc_sid=7bff83,FALSE,frilly frills for fall 🌸☁️🤍✨,95,1667997031,1602,"['ootdmagazine', 'dazzlinghaven', 'cottagecoredream', 'traffygirls', 'lessisworefemales', 'softgirlsaesthetic']",0,
14,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/314709414_518806753459631_1150697240002656346_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ADBQnTcns80AX-Sv_8B&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAHmH7wGdHxf8NkMDPwyu8bxsvZ4yoQRlSagMRrBhKi-Q&oe=63765E7B&_nc_sid=7bff83,FALSE,here’s a few of my favorite fall outfits 🤍,76,1667911717,716,"['ootdmagazine', 'princesspollyboutique', 'showpo', 'dazzlinghaven', 'cottagecoredream', 'traffygirls', 'lessisworefemales', 'softgirlsaesthetic', 'hai.swimwear', 'oceanna.the.label']",0,
15,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/314665457_150098404411226_5041310258058062407_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=laoMcP431fIAX-0-klS&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDtZC5HWXLLr6j0Q0JIyBhZXP-p84oEryPS65whStIMkw&oe=63758933&_nc_sid=7bff83,FALSE,what an actual dream to wake up to this view ☁️💕☀️🌸 @resortsworldcruises,82,1667822676,1177,"['dazzlinghaven', 'cottagecoredream', 'travelandleisureasia', 'softgirlsaesthetic', 'resortsworldcruises']",268,
16,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/314157123_1004603677608325_4202556679310219434_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=BcBa5fJMCGgAX-BTIHW&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBkKlhmmKwrArfBcFqMo4x5__blY2lv2s-VdxloqP2usw&oe=6374DD42&_nc_sid=7bff83,FALSE,in my balletcore era 🩰🎀☁️💖,66,1667650801,699,"['dazzlinghaven', 'glamourgoal', 'lessisworefemales', 'softgirlsaesthetic', 'hai.swimwear', 'prettyballerinassg']",0,
17,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/313798350_173569285266308_2029381945117613813_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=osLcJ_5pDEUAX8HYz2Q&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBUqMLit6jneBIdJs5YEI5puqpbv34EAyJ4d-TjRd7ZnA&oe=6375E5B5&_nc_sid=7bff83,FALSE,prancing around in a really poofy dress 🤍,65,1667304562,557,"['ootdmagazine', 'princesspollyboutique', 'dazzlinghaven', 'cottagecoredream', 'j.ing_official', 'lessisworefemales', 'softgirlsaesthetic']",0,
18,eileenmak,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313203969_1197411694467270_6296327117188257905_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=fxDTSYrx9U4AX8f9tnW&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAKeSv4thhHOErjjR0q7ntEvKi5TEiS7uLMBiqX8HPnCQ&oe=63757A4E&_nc_sid=7bff83,FALSE,pink and pearls 🎀💕🌸💖,71,1667133337,849,"['ootdmagazine', 'showpo', 'charleskeithofficial', 'dazzlinghaven', 'glamourgoal', 'lessisworefemales', 'softgirlsaesthetic']",0,
19,eileenmak,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313473120_497296089105150_3008976453621672981_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=x4JXdBMz-BsAX_5TozN&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAIlRszDbILkFuNPJxFL0vcq504DHERbSbEqhLDmc0mnw&oe=6374C0DF&_nc_sid=7bff83,FALSE,"@esteelaudersg is one of the brands that I use daily and religiously ✨ 

I love that the Advanced Night Repair range — Serum & Eye Supercharged Gel-Creme, allows my skin to feel good and my mind too as I worry less about ageing these days 🤍 

#EsteeLauderSG #AdvancedNightRepair
 #SuperchargeYourSkin #IAmMyOwnHero",35,1666959823,473,['esteelauder_sg'],0,
20,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/312951919_869189004072128_4134222734824676519_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ph8NfMvYNUEAX9YJWIs&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBcdrTYX7BcA9G3UNoA-Tj7kpl7kWj-O6Fhpg03-rvCdg&oe=6371F887&_nc_sid=7bff83,TRUE,in my girly girl era and never felt better 🩰☁️🎀✨,57,1666875583,717,[],0,5279
21,eileenmak,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/312729932_810982890109536_1108586502771405661_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=2CYe_Mewss8AX-DHE5F&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAVzs9t0k9pI7Tss0RK4XxqEi4w32CGZs6blT_iIY-wjg&oe=6374E54E&_nc_sid=7bff83,FALSE,"it has been a good run for summer, last bit of my favorite fits ☁️💕💐☀️",53,1666789552,1690,"['ootdmagazine', 'cottagecoredream', 'dazzlehaven', 'lessisworefemales', 'softgirlsaesthetic']",0,
22,eileenmak,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/308962464_653506889521937_2488626385981959618_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=7WR1qVdNApwAX8NdjFc&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBZSUK2WO2qsm1K0-WVYnwL4uS7TnnKgn3LKL4G5DptNA&oe=637232D5&_nc_sid=7bff83,TRUE,pov: me bringing you guys along on my self love weekend with @pullandbear 🎨🍃☀️💕,40,1666700034,298,['pullandbear'],0,1882
23,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/312340150_1455945684891875_4246887285784523893_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=g1Ue90slGNIAX_Yjho4&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfC4SPx3L_Z5JFbepjTVP_TUQ4JeHYjDDB7IyYcAU4WE5g&oe=6375D19F&_nc_sid=7bff83,FALSE,"down the memory lane ☁️

• nails @lollipopnailssingapore 
• fall content coming right up
• scored this strawberry cardigan for less than 15 bucks 
• golden glow 
• pasta baby",33,1666445817,520,"['showpo', 'charleskeithofficial', 'wanderlustandco', 'stregissg', 'lollipopnailssingapore']",0,
576,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/280487319_163095919458034_2079904042004767413_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=wYPVJV7xlH4AX9JURZS&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDwC4xSkdYohaE3jtEBb3cwuDN1WpN8euFFXyCfZ6AcNA&oe=637202E9&_nc_sid=7bff83,TRUE,Missing the 🌊,8,1652524719,1283,['wearpeachi'],0,11857
577,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/89735809_582704416007242_5145323341202664207_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=IIN3Od_dHGwAX8alF8w&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfA57sUj7-d_8R7ThI8EFvB13kwkniXUxa5jXvLX31-HJg&oe=637250FC&_nc_sid=7bff83,TRUE,"After my first session, there’s a very slight difference but I’ll probably need to do a few more sessions before I can share with y’all my final verdict 🤔😛 Stay tuned! @lavieaestheticssg",4,1584360135,518,[],0,6281
578,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/71525157_538491276967090_6508427835261676372_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=2Ix-z_wpu5oAX8cSfF9&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCKcRRgfRPmMpQoGlS58nYu1Faf1h0uAlyMphPQi4bzoQ&oe=63720EE4&_nc_sid=7bff83,TRUE,"Whoops try counting the amount of times I said “cute” in this video..... time for me to search up synonyms HAHAHA. Also, the items are from @nastygal and @puff.bloom 🥰",7,1572004943,748,[],0,7951
579,parisabong,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/72327627_407324850192507_3295645404134032101_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Pr-qmZ3lEj4AX_RU8Tm&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDICL08pxnUg6qdguSI4kUhmSUbreZeVqGfrmW4LYFyVw&oe=637202C2&_nc_sid=7bff83,TRUE,I’m in my final year of University and I decided to show you guys how my week goes by (ps. I usually study more)!,8,1570273930,777,[],0,7953
580,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/68748937_675874146250177_6025520673651390996_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=jjSVM2mbb2UAX8r4eOu&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBPDm5ZvKkbxRQVJqFD3dPJQe_M8wzIIWzS6ljO_3UvGA&oe=63720A9C&_nc_sid=7bff83,TRUE,I ain’t a make up artist but I hope you’ll like this video 🤪,9,1568455707,840,[],0,12645
581,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/68972818_492299877994139_623559499339378428_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=lA5AnDFKsg0AX8BH8I_&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDd5MQXPLRapvzTgBVnJDW1AvPqlMYE81OgEYzDf3t0uA&oe=63721392&_nc_sid=7bff83,TRUE,Explored Stradbroke Island a few days back and it was truly beautiful 🌊😻,1,1567764715,365,[],0,2517
582,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/57019656_839308483101829_355702002448616266_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6t_RI_sALUAAX95RTmV&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBSVBoF_OWnZ3v5LjYrTRQ0cXH7DPfq7RhnVubNF6RtQA&oe=63724D2D&_nc_sid=7bff83,TRUE,Well this was meant to be a ‘tutorial’ but it DID NOT turn out the way it was supposed to be. I’ve always cut my bangs so I honestly never thought I would screw it up.... but life loves to give me some lemons 🍋 🍋🍋 but it’s funny so I decided to share with y’all. Time for me to hide my face for the next 3 days 🙈,6,1556112240,60,[],0,3697
583,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/56281746_515554528974152_7600230338277697941_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=hMkK2CvHSuQAX8mQBXw&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfC_7KyhJBTFetPsz86adGsrSbqXq5m4Bmak7eWqQUumHQ&oe=63722025&_nc_sid=7bff83,TRUE,"My first ever IGTV! Recently been into thrifting so I wanted to share with you guys some of my recent loots hehe 😚

Special thank you to Andrea for being in this video with me and also to Claudia for the iPad heheheh 💓

Hope you guys enjoy this video and let me know which is your favourite piece!",12,1555146351,1126,[],0,20887
584,parisabong,GraphImage,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/315024385_116435221266099_3194474272082413267_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=sF4-wxWLl1cAX_F8ELB&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDCghwQIImuSPlqDjMmOo0reie5OSbf1OyOXH-2uZVDdg&oe=63758148&_nc_sid=7bff83,FALSE,"Use <parisa> for 15% off at sg.shein.com.

Omg it’s 11.11, time to spend all our money 💰 but for real, everything is worth trying & worth buying at @sheinsingapore this 11.11 shopping festival! 🎉

Enjoy up to 90% off with FREE shipping?! Shop my looks now:
9886795
10877056
2221034

#SHEIN1111sale #SHEINgoodfinds #SHEINSG",4,1668165884,526,['sheinsingapore'],0,
585,parisabong,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313976536_188666657045945_9134745855526702226_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Ch--_khRty8AX_X6HSC&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDx9Kohrjjb2WTw8bTcpl2bl2lNnUfq9ybpc6Wo-EcJ2A&oe=63723FCA&_nc_sid=7bff83,TRUE,My favourite type of work bags from @charleskeithofficial 🖤 can fit my laptop inside huehuehue #charleskeithfamily #imwithcharleskeith,5,1667732340,365,['charleskeithofficial'],0,2077
586,parisabong,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313020798_388140616771335_4324691462101871794_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=l_0yksEDOC4AX_GqpZF&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfB7SQ21FWejq2aYsHdMW0xXYAbRSjK-GBkwCPcjQAHzrA&oe=63760C00&_nc_sid=7bff83,FALSE,🎃 Happy Halloween 👻,26,1667127546,2090,"['whathebronte', 'ellenayoungxy', 'judithlcl', 'ninjabread_', 'shannontaylortw', 'republik_official', 'esmeraldaputri_', 'tricia.teoo', 'xuantingg_', 'cm_nivlekoh', 'jhyangg__', 'leonardtann', 'sherylteejy']",1117,
